Prefecture,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Tottori,Kurayoshi,2025-04-01,13.39,22.25,4.59,6.88,3.28,2.37,0.2,4.53,27.49,0.72,2.09,0.39,52,Moderate,11.1,61.2,0.058,0.91,2.75,159.3
Tottori,Kurayoshi,2025-05-01,8.32,13.2,6.5,4.28,3.8,2.91,0.37,3.34,44.89,0.76,2.47,0.36,35,Good,9.1,60.6,0.042,0.92,2.7,159.3
Tottori,Kurayoshi,2025-06-01,5.75,10.85,4.05,2.55,3.32,3.93,0.3,1.98,36.38,0.07,1.94,0.41,24,Good,4.2,76.4,0.058,1.11,2.77,159.1
Tottori,Kurayoshi,2025-07-01,5.15,5.65,4.83,4.5,6.43,2.77,0.1,2.03,16.22,0.29,1.69,0.19,21,Good,9.3,84.9,0.061,0.6,2.79,159.8
Tottori,Kurayoshi,2025-08-01,4.53,12.41,4.18,2.89,5.44,1.91,0.3,0.3,15.65,0.52,2.07,0.25,19,Good,2.8,80.8,0.034,1.36,2.73,159.2
Tottori,Kurayoshi,2025-09-01,10.58,10.69,2.89,11.12,6.45,1.73,0.42,1.13,27.72,0.44,2.77,0.59,44,Good,7.2,79.2,0.031,0.26,2.73,159.4
Tottori,Kurayoshi,2025-10-01,11.31,18.5,3.02,6.16,7.18,1.21,0.32,3.08,28.44,0.6,3.02,0.33,47,Good,7.2,75.4,0.043,1.47,2.73,159.5
Tottori,Kurayoshi,2025-11-01,12.21,11.39,7.73,14.16,5.82,2.72,0.4,4.32,27.21,0.54,2.37,0.44,49,Good,10.3,55.2,0.045,0.95,2.68,159.7
Tottori,Kurayoshi,2025-12-01,12.9,20.89,0.79,11.97,9.47,0.6,0.27,5.46,40.13,0.7,1.24,0.88,51,Moderate,10.7,57.3,0.062,0.5,2.74,159.5
Tottori,Tottori,2014-01-01,7.77,14.11,9.61,3.8,11.54,1.87,0.39,6.48,41.0,1.44,0.86,0.28,32,Good,9.1,55.1,0.049,0.56,2.97,163.3
Tottori,Tottori,2014-02-01,10.56,18.06,3.77,2.55,14.93,5.11,0.41,3.89,46.28,0.37,1.66,1.12,44,Good,8.4,54.7,0.034,0.36,3.02,163.4
Tottori,Tottori,2014-03-01,9.12,32.48,3.2,15.71,10.98,4.16,0.38,5.92,29.18,0.57,4.57,0.93,38,Good,13.0,69.2,0.039,1.13,3.05,163.2
Tottori,Tottori,2014-04-01,8.58,23.5,7.48,12.85,10.17,4.67,0.12,6.27,24.7,1.51,3.65,0.84,36,Good,6.2,56.3,0.049,0.39,3.0,163.2
Tottori,Tottori,2014-05-01,14.94,19.84,6.75,5.62,6.71,3.41,0.09,4.81,33.92,0.97,1.41,0.29,55,Moderate,4.4,75.4,0.044,0.67,3.03,163.4
Tottori,Tottori,2014-06-01,7.93,13.05,3.36,2.91,5.88,1.18,0.45,3.0,39.56,0.58,1.52,0.54,33,Good,6.9,84.4,0.062,1.42,2.97,163.3
Tottori,Tottori,2014-07-01,3.67,16.13,0.95,4.86,9.27,1.07,0.28,2.03,15.31,0.35,1.97,0.54,15,Good,7.3,85.4,0.037,1.1,3.0,163.2
Tottori,Tottori,2014-08-01,7.39,6.96,4.32,2.97,2.57,1.85,0.29,0.3,36.98,0.09,0.66,0.42,31,Good,3.4,75.1,0.064,0.85,2.97,163.1
Tottori,Tottori,2014-09-01,14.79,16.49,6.28,8.25,5.68,2.07,0.17,1.35,38.89,0.4,0.45,0.49,55,Moderate,7.3,86.2,0.033,0.7,3.04,163.4
Tottori,Tottori,2014-10-01,10.27,18.57,5.61,10.16,2.8,2.27,0.29,4.28,21.68,0.71,1.32,0.6,43,Good,7.0,76.5,0.043,0.63,2.98,163.0
Tottori,Tottori,2014-11-01,5.54,26.13,5.93,8.43,3.91,1.59,0.48,4.06,60.85,0.71,3.54,0.6,23,Good,9.3,58.1,0.037,0.91,3.03,163.3
Tottori,Tottori,2014-12-01,21.93,16.63,10.8,7.56,14.32,5.46,0.35,2.14,36.2,1.51,3.69,0.46,71,Moderate,12.0,52.2,0.054,0.8,2.99,163.1
Tottori,Tottori,2015-01-01,11.36,31.89,3.29,9.41,14.23,7.24,0.55,0.66,38.41,0.9,2.81,0.74,47,Good,5.9,51.1,0.044,0.66,3.02,162.7
Tottori,Tottori,2015-02-01,18.25,21.41,7.23,11.96,5.03,6.38,0.33,6.95,53.34,0.9,0.58,1.1,63,Moderate,5.0,45.0,0.056,0.78,2.96,163.0
Tottori,Tottori,2015-03-01,12.24,37.53,6.88,15.12,10.67,2.42,0.25,5.41,50.45,0.5,2.87,0.34,49,Good,6.5,50.2,0.047,0.94,2.93,162.8
Tottori,Tottori,2015-04-01,8.2,28.7,3.91,13.09,11.4,2.99,0.14,3.35,50.24,0.53,1.08,0.7,34,Good,10.9,64.3,0.04,0.83,2.99,162.8
Tottori,Tottori,2015-05-01,5.3,11.15,4.1,2.94,5.78,3.83,0.39,0.3,37.75,0.73,1.19,0.14,22,Good,4.8,77.8,0.077,0.08,2.99,161.9
Tottori,Tottori,2015-06-01,10.54,6.52,3.64,6.56,2.08,3.02,0.36,3.14,21.88,0.78,2.36,0.45,44,Good,3.6,84.8,0.039,0.39,2.94,162.6
Tottori,Tottori,2015-07-01,2.0,17.41,3.37,6.16,4.57,2.11,0.34,0.3,26.44,0.68,1.75,0.32,8,Good,5.7,75.8,0.029,0.75,2.92,162.4
Tottori,Tottori,2015-08-01,8.58,13.44,4.15,4.5,7.45,2.45,0.4,4.37,36.1,0.48,2.63,0.6,36,Good,7.7,78.6,0.057,0.86,2.97,162.7
Tottori,Tottori,2015-09-01,11.57,17.63,0.2,7.4,7.25,1.42,0.32,2.99,17.62,0.68,2.77,0.25,48,Good,10.6,82.1,0.058,0.52,2.99,162.8
Tottori,Tottori,2015-10-01,12.32,16.16,7.09,9.54,9.25,3.96,0.48,1.6,19.74,0.54,0.86,0.54,49,Good,7.5,69.7,0.037,0.99,2.94,162.9
Tottori,Tottori,2015-11-01,11.82,23.26,2.16,16.02,9.88,3.26,0.42,4.45,26.05,1.33,2.25,0.79,49,Good,10.6,69.1,0.056,0.96,3.01,162.6
Tottori,Tottori,2015-12-01,10.62,20.32,10.84,18.05,7.23,3.1,0.44,5.62,48.14,1.29,3.11,1.06,44,Good,10.0,59.4,0.053,0.73,2.96,163.0
Tottori,Tottori,2016-01-01,11.49,15.94,6.83,2.27,9.04,2.74,0.38,5.5,27.43,0.07,3.87,0.55,48,Good,7.0,59.9,0.053,1.18,2.98,162.0
Tottori,Tottori,2016-02-01,19.16,18.44,8.67,14.01,9.2,4.19,0.26,3.62,37.9,0.73,2.58,0.94,65,Moderate,10.9,53.0,0.074,1.0,2.97,162.5
Tottori,Tottori,2016-03-01,11.82,16.45,0.85,5.07,2.04,2.21,0.52,3.52,57.36,0.96,1.79,0.2,49,Good,11.9,59.7,0.051,0.47,2.94,162.1
Tottori,Tottori,2016-04-01,6.8,18.33,4.6,6.4,7.41,4.29,0.18,5.4,51.59,0.22,1.14,0.4,28,Good,8.9,57.3,0.055,0.54,2.94,162.0
Tottori,Tottori,2016-05-01,8.17,15.35,1.94,9.64,12.36,2.59,0.41,2.17,27.8,0.73,1.18,0.84,34,Good,8.0,69.7,0.06,0.23,2.91,162.0
Tottori,Tottori,2016-06-01,12.54,10.43,2.29,3.61,3.39,3.75,0.31,0.31,23.02,0.35,2.14,0.07,50,Good,6.1,80.2,0.072,0.81,2.92,162.3
Tottori,Tottori,2016-07-01,6.94,8.24,3.94,3.5,3.27,3.69,0.23,2.42,28.86,0.7,1.06,0.19,29,Good,6.3,87.4,0.059,0.49,2.91,162.1
Tottori,Tottori,2016-08-01,9.77,17.24,6.84,3.81,4.41,0.9,0.22,1.68,41.76,0.02,1.04,0.18,41,Good,8.8,77.7,0.048,0.35,2.99,162.2
Tottori,Tottori,2016-09-01,4.09,13.8,4.23,5.51,4.13,3.84,0.09,2.34,28.86,0.36,0.92,0.47,17,Good,8.8,74.0,0.054,1.11,2.96,162.2
Tottori,Tottori,2016-10-01,6.5,16.75,2.04,8.42,10.01,4.54,0.2,0.76,33.72,0.64,2.36,0.4,27,Good,7.4,69.4,0.056,1.35,2.93,162.1
Tottori,Tottori,2016-11-01,8.44,29.48,11.23,8.4,2.05,2.89,0.16,1.73,47.68,1.4,1.2,0.63,35,Good,8.4,57.7,0.056,0.83,2.95,162.4
Tottori,Tottori,2016-12-01,8.31,31.14,5.37,16.68,4.8,1.58,0.29,7.11,62.53,1.28,4.7,0.42,35,Good,5.8,54.2,0.045,0.39,2.98,162.3
Tottori,Tottori,2017-01-01,8.77,24.85,5.52,9.29,12.23,1.45,0.38,1.38,52.57,0.79,4.71,0.54,37,Good,10.7,61.6,0.03,0.93,2.93,162.2
Tottori,Tottori,2017-02-01,14.38,17.62,10.31,11.84,2.41,3.41,0.19,3.96,31.65,1.34,1.33,0.99,54,Moderate,6.4,54.0,0.051,0.79,2.95,162.0
Tottori,Tottori,2017-03-01,8.73,29.16,4.75,13.46,10.98,2.11,0.44,2.62,41.32,1.22,2.82,0.2,36,Good,7.1,56.7,0.045,0.58,2.93,161.7
Tottori,Tottori,2017-04-01,10.58,21.29,0.64,8.37,11.83,2.01,0.44,4.01,26.08,1.21,0.62,0.5,44,Good,9.3,58.0,0.047,0.71,2.87,162.0
Tottori,Tottori,2017-05-01,12.12,8.38,3.85,10.65,5.43,2.0,0.05,5.07,45.02,0.73,1.7,0.5,49,Good,4.3,71.9,0.057,0.73,2.9,162.2
Tottori,Tottori,2017-06-01,11.25,7.26,2.34,7.24,6.54,3.75,0.25,5.15,32.45,0.24,2.45,0.62,47,Good,5.5,88.2,0.062,1.09,2.91,161.9
Tottori,Tottori,2017-07-01,9.88,13.9,3.18,6.63,9.91,2.79,0.14,4.43,38.12,0.68,1.7,0.01,41,Good,8.2,86.9,0.072,0.24,2.93,162.0
Tottori,Tottori,2017-08-01,5.1,12.62,4.55,9.46,8.17,2.12,0.28,2.75,23.75,0.33,0.68,0.54,21,Good,6.8,82.7,0.065,1.21,2.92,161.9
Tottori,Tottori,2017-09-01,5.21,9.89,2.24,8.92,6.58,4.56,0.32,3.32,29.53,0.19,2.27,0.21,22,Good,9.8,70.5,0.052,0.65,2.93,161.8
Tottori,Tottori,2017-10-01,9.98,14.1,6.13,4.68,8.17,1.73,0.3,5.84,17.79,1.19,1.28,0.2,42,Good,7.7,77.7,0.054,0.62,2.95,161.8
Tottori,Tottori,2017-11-01,16.66,17.65,6.94,11.13,12.35,1.29,0.27,2.06,34.9,1.03,4.0,0.01,59,Moderate,11.4,50.8,0.046,0.61,2.92,162.0
Tottori,Tottori,2017-12-01,14.04,16.11,9.61,6.95,14.6,4.93,0.42,4.93,56.68,0.69,1.18,0.79,53,Moderate,5.7,69.9,0.053,0.75,2.97,162.2
Tottori,Tottori,2018-01-01,14.46,34.03,8.28,13.73,9.96,5.66,0.52,4.05,63.59,1.01,1.7,0.59,54,Moderate,8.9,56.0,0.046,0.77,2.91,161.5
Tottori,Tottori,2018-02-01,10.11,21.73,9.04,11.82,11.21,2.69,0.64,2.48,24.18,0.76,4.71,0.34,42,Good,8.3,50.3,0.056,1.05,2.84,161.4
Tottori,Tottori,2018-03-01,9.03,35.16,6.77,16.56,14.27,4.3,0.48,4.08,35.84,0.94,1.85,0.53,38,Good,11.5,65.0,0.055,1.17,2.91,161.7
Tottori,Tottori,2018-04-01,5.68,19.66,2.88,8.18,6.6,3.93,0.4,4.68,11.25,0.29,0.64,0.42,24,Good,5.2,68.6,0.045,0.41,2.94,161.6
Tottori,Tottori,2018-05-01,5.69,16.69,3.04,6.83,11.47,3.2,0.48,4.42,54.63,0.88,1.25,0.75,24,Good,10.7,73.1,0.029,0.8,2.9,161.6
Tottori,Tottori,2018-06-01,4.89,18.06,5.24,7.28,6.83,2.71,0.29,3.63,43.91,0.56,1.25,0.26,20,Good,4.5,85.4,0.066,1.02,2.94,162.1
Tottori,Tottori,2018-07-01,9.48,17.68,1.51,8.44,6.97,1.62,0.25,3.27,41.58,0.72,1.42,0.01,40,Good,4.5,81.6,0.044,0.68,2.93,161.6
Tottori,Tottori,2018-08-01,10.16,6.77,4.41,3.03,7.99,2.6,0.09,4.31,39.43,0.39,0.79,0.22,42,Good,8.4,67.2,0.059,1.22,2.88,161.9
Tottori,Tottori,2018-09-01,8.5,11.39,3.48,11.74,4.79,0.28,0.31,2.8,19.7,0.59,1.39,0.54,35,Good,4.9,80.1,0.049,0.71,2.91,161.5
Tottori,Tottori,2018-10-01,8.45,20.47,1.44,13.8,8.25,3.08,0.17,1.92,25.04,0.19,1.96,0.03,35,Good,11.9,64.6,0.036,0.75,2.9,161.6
Tottori,Tottori,2018-11-01,15.44,6.53,0.52,6.42,10.33,3.73,0.4,7.4,32.48,0.02,1.91,1.02,56,Moderate,10.1,63.6,0.041,0.65,2.91,161.5
Tottori,Tottori,2018-12-01,19.07,16.54,2.57,3.79,16.31,5.86,0.34,7.75,26.79,1.88,3.06,0.49,65,Moderate,8.9,56.0,0.058,0.7,2.85,161.9
Tottori,Tottori,2019-01-01,11.03,29.42,4.43,20.77,5.41,5.79,0.43,4.75,59.58,1.25,5.06,0.28,46,Good,6.9,49.9,0.052,0.7,2.86,161.2
Tottori,Tottori,2019-02-01,11.31,28.13,11.35,14.63,9.56,5.29,0.16,3.12,67.56,0.8,1.61,0.74,47,Good,6.3,55.7,0.053,0.78,2.9,161.8
Tottori,Tottori,2019-03-01,7.33,26.09,6.36,11.52,10.51,5.74,0.28,4.73,30.17,1.12,1.59,0.34,31,Good,9.1,53.6,0.04,1.43,2.85,161.3
Tottori,Tottori,2019-04-01,10.85,17.73,0.96,11.15,10.06,3.17,0.19,1.56,32.44,1.15,0.84,0.01,45,Good,12.8,76.1,0.043,0.87,2.85,161.2
Tottori,Tottori,2019-05-01,4.8,14.36,0.99,11.06,7.58,3.5,0.12,2.58,34.14,1.01,0.34,0.01,20,Good,9.4,70.5,0.049,1.03,2.9,161.6
Tottori,Tottori,2019-06-01,5.47,4.86,3.76,5.92,0.47,0.9,0.2,3.51,18.79,0.81,2.37,0.11,23,Good,6.7,89.7,0.051,0.74,2.91,160.9
Tottori,Tottori,2019-07-01,8.99,12.68,4.65,9.55,4.93,1.83,0.05,4.24,35.53,0.33,2.19,0.04,37,Good,9.1,73.7,0.067,1.18,2.87,160.6
Tottori,Tottori,2019-08-01,2.54,12.92,2.56,7.76,5.83,3.37,0.26,2.37,37.68,0.43,0.28,0.57,11,Good,9.0,84.9,0.064,1.16,2.84,161.2
Tottori,Tottori,2019-09-01,10.52,14.06,1.69,3.17,4.66,1.98,0.07,3.07,38.81,0.24,2.2,0.16,44,Good,8.0,76.4,0.035,0.33,2.85,160.9
Tottori,Tottori,2019-10-01,7.49,23.5,6.85,5.51,3.64,1.17,0.27,4.61,29.0,0.75,2.0,0.63,31,Good,8.1,80.0,0.043,1.0,2.83,161.6
Tottori,Tottori,2019-11-01,8.45,21.83,6.17,6.67,4.84,1.85,0.46,2.15,42.66,0.47,4.15,0.9,35,Good,4.2,55.6,0.051,1.34,2.94,161.7
Tottori,Tottori,2019-12-01,17.7,21.19,3.25,4.52,11.85,6.4,0.21,2.49,68.38,0.42,2.97,0.33,61,Moderate,10.0,62.8,0.046,0.98,2.88,161.4
Tottori,Tottori,2020-01-01,11.05,16.81,1.59,10.86,8.84,4.12,0.3,2.38,40.26,1.02,3.01,0.19,46,Good,8.6,49.8,0.019,0.9,2.91,161.3
Tottori,Tottori,2020-02-01,7.83,30.24,8.27,7.88,3.44,3.53,0.6,5.64,59.08,1.01,0.52,0.78,33,Good,5.3,54.4,0.053,1.0,2.88,161.3
Tottori,Tottori,2020-03-01,5.94,6.4,2.75,10.29,8.26,2.5,0.18,3.24,21.46,0.93,1.02,0.13,25,Good,5.6,50.4,0.053,1.26,2.8,161.1
Tottori,Tottori,2020-04-01,3.82,13.69,3.01,6.76,4.79,2.45,0.06,1.55,17.42,0.54,0.41,0.08,16,Good,11.1,62.4,0.052,1.15,2.85,161.0
Tottori,Tottori,2020-05-01,5.42,8.8,0.2,0.75,0.59,2.92,0.11,2.03,15.24,0.18,0.08,0.04,23,Good,6.0,75.7,0.047,0.87,2.83,160.8
Tottori,Tottori,2020-06-01,6.06,7.67,1.96,8.14,0.63,1.87,0.17,2.27,25.13,0.59,0.98,0.01,25,Good,6.6,79.1,0.046,1.16,2.82,161.2
Tottori,Tottori,2020-07-01,3.55,9.59,3.81,4.7,2.04,1.59,0.12,2.05,34.84,0.36,2.46,0.19,15,Good,6.1,77.8,0.065,0.58,2.86,161.5
Tottori,Tottori,2020-08-01,10.45,11.43,3.93,5.92,4.25,1.44,0.16,2.07,33.77,0.69,1.61,0.09,44,Good,7.9,91.3,0.069,1.25,2.81,161.3
Tottori,Tottori,2020-09-01,8.49,9.31,3.87,4.73,7.58,3.04,0.42,4.0,36.35,0.46,1.98,0.01,35,Good,11.4,80.4,0.037,0.47,2.87,160.5
Tottori,Tottori,2020-10-01,6.83,20.2,6.63,13.19,5.36,4.21,0.11,3.02,35.47,0.61,1.03,0.18,28,Good,8.9,65.5,0.04,0.87,2.82,161.0
Tottori,Tottori,2020-11-01,6.16,18.86,8.46,15.04,9.05,2.02,0.39,4.74,22.05,1.5,2.11,0.55,26,Good,6.0,67.1,0.043,1.24,2.86,161.0
Tottori,Tottori,2020-12-01,7.75,20.68,7.9,5.7,14.31,1.89,0.5,2.4,48.93,0.92,3.91,0.12,32,Good,11.2,58.9,0.041,1.12,2.86,161.3
Tottori,Tottori,2021-01-01,5.3,22.39,7.79,19.68,15.01,3.17,0.57,6.74,47.03,1.57,3.03,0.28,22,Good,11.3,50.3,0.053,0.66,2.84,160.9
Tottori,Tottori,2021-02-01,5.67,25.16,6.22,7.84,5.29,5.97,0.41,2.93,24.6,1.32,0.77,1.03,24,Good,6.9,59.6,0.066,1.33,2.78,160.5
Tottori,Tottori,2021-03-01,16.19,20.6,9.64,8.19,3.17,2.57,0.45,5.6,17.89,0.54,0.29,0.85,58,Moderate,7.2,65.7,0.054,0.47,2.82,161.0
Tottori,Tottori,2021-04-01,2.0,33.29,2.75,4.58,3.05,1.47,0.45,4.23,45.97,0.24,1.48,0.39,8,Good,9.4,70.3,0.049,0.41,2.86,160.7
Tottori,Tottori,2021-05-01,9.31,15.02,6.06,5.28,4.25,3.42,0.27,2.59,35.25,0.02,1.55,0.4,39,Good,8.1,66.7,0.047,0.91,2.8,160.3
Tottori,Tottori,2021-06-01,7.84,17.53,3.64,3.94,3.79,1.44,0.21,2.57,40.0,0.74,1.68,0.49,33,Good,5.7,73.3,0.069,1.36,2.84,160.3
Tottori,Tottori,2021-07-01,8.79,16.99,3.25,8.54,8.55,1.75,0.1,1.86,28.74,0.09,1.24,0.43,37,Good,7.0,74.2,0.056,0.65,2.84,160.4
Tottori,Tottori,2021-08-01,5.94,7.4,4.42,6.85,4.97,3.08,0.09,2.41,33.34,0.22,1.15,0.24,25,Good,3.6,70.1,0.029,0.77,2.82,161.1
Tottori,Tottori,2021-09-01,7.02,9.35,4.77,8.63,7.89,1.8,0.35,0.66,28.42,0.03,0.63,0.6,29,Good,8.4,85.7,0.047,1.06,2.76,160.7
Tottori,Tottori,2021-10-01,12.58,10.04,4.69,7.92,4.28,1.71,0.46,4.26,35.12,0.3,1.17,0.57,50,Good,7.5,73.9,0.049,0.49,2.86,160.6
Tottori,Tottori,2021-11-01,15.85,11.55,7.03,12.17,5.4,4.55,0.24,5.34,47.2,0.78,0.55,0.54,57,Moderate,7.3,62.8,0.058,0.49,2.82,160.5
Tottori,Tottori,2021-12-01,20.9,13.02,6.41,21.53,9.56,4.16,0.24,7.41,51.12,1.09,4.12,0.83,69,Moderate,7.8,53.5,0.054,0.52,2.89,161.4
Tottori,Tottori,2022-01-01,6.03,22.3,10.09,6.04,14.05,4.15,0.54,1.96,36.26,0.8,1.68,0.23,25,Good,11.4,50.2,0.052,0.43,2.75,160.8
Tottori,Tottori,2022-02-01,15.94,18.31,6.1,5.27,10.22,2.23,0.37,6.41,63.28,1.61,4.38,0.57,58,Moderate,10.7,51.0,0.037,0.88,2.84,160.9
Tottori,Tottori,2022-03-01,6.46,37.03,4.98,5.75,3.05,2.93,0.2,1.26,29.13,0.65,2.17,0.82,27,Good,5.6,64.4,0.04,0.96,2.81,160.1
Tottori,Tottori,2022-04-01,8.1,11.87,3.61,2.03,9.52,1.94,0.58,4.4,20.98,0.06,1.25,0.67,34,Good,8.0,63.9,0.063,0.68,2.82,161.1
Tottori,Tottori,2022-05-01,8.0,10.73,3.68,3.56,8.0,1.88,0.11,1.85,44.68,0.33,3.01,0.11,33,Good,5.3,63.7,0.054,0.91,2.77,160.2
Tottori,Tottori,2022-06-01,6.27,13.81,4.26,3.84,4.3,2.57,0.22,3.56,26.73,0.9,2.57,0.34,26,Good,4.1,72.9,0.04,0.64,2.79,160.7
Tottori,Tottori,2022-07-01,6.18,11.81,2.08,2.76,5.58,3.25,0.19,3.86,38.89,0.14,1.99,0.17,26,Good,3.3,80.2,0.048,0.83,2.86,160.0
Tottori,Tottori,2022-08-01,9.99,7.26,0.2,8.56,0.49,3.51,0.26,2.4,36.77,0.58,1.49,0.33,42,Good,9.8,71.9,0.059,1.12,2.82,160.4
Tottori,Tottori,2022-09-01,8.8,9.26,2.81,6.28,9.15,1.66,0.15,2.9,40.71,0.79,0.83,0.17,37,Good,8.8,78.1,0.042,0.34,2.81,160.5
Tottori,Tottori,2022-10-01,12.29,15.88,1.15,9.58,8.46,1.61,0.14,1.47,46.0,0.45,3.1,0.51,49,Good,10.7,70.1,0.043,1.09,2.82,159.9
Tottori,Tottori,2022-11-01,14.74,22.18,2.74,12.76,0.82,1.6,0.28,3.23,32.16,1.15,2.66,0.74,55,Moderate,5.1,55.7,0.058,0.96,2.85,160.8
Tottori,Tottori,2022-12-01,5.98,31.68,4.37,15.32,6.86,2.17,0.54,7.62,47.16,0.54,2.55,1.02,25,Good,9.2,67.2,0.048,1.23,2.8,160.8
Tottori,Tottori,2023-01-01,7.18,23.0,3.34,15.46,7.97,6.7,0.63,3.89,30.56,0.77,1.74,0.91,30,Good,8.0,59.8,0.041,1.37,2.8,159.7
Tottori,Tottori,2023-02-01,16.13,19.32,10.38,13.72,8.82,4.94,0.25,4.84,37.87,0.21,1.96,0.94,58,Moderate,8.2,56.7,0.047,1.1,2.84,160.2
Tottori,Tottori,2023-03-01,8.27,34.11,10.18,13.34,13.63,2.65,0.25,5.57,52.59,1.38,2.96,0.06,34,Good,9.7,59.3,0.045,1.23,2.78,160.3
Tottori,Tottori,2023-04-01,5.62,19.31,0.71,5.41,12.38,4.68,0.24,2.17,29.23,1.14,1.93,0.57,23,Good,10.2,74.2,0.051,1.24,2.74,160.0
Tottori,Tottori,2023-05-01,8.28,10.98,0.96,9.5,2.99,1.14,0.08,2.33,52.42,0.41,3.31,0.06,34,Good,8.6,70.9,0.042,0.79,2.77,160.5
Tottori,Tottori,2023-06-01,3.94,17.95,2.83,4.43,11.99,2.1,0.16,2.54,34.65,1.04,1.1,0.2,16,Good,5.6,74.4,0.04,0.61,2.75,160.4
Tottori,Tottori,2023-07-01,3.5,11.56,0.2,5.97,9.96,2.59,0.32,3.57,34.15,0.41,1.25,0.38,15,Good,4.9,85.9,0.047,1.34,2.73,160.2
Tottori,Tottori,2023-08-01,11.7,6.46,5.49,6.28,8.05,2.78,0.26,1.11,24.78,0.58,2.09,0.1,49,Good,6.3,68.9,0.054,0.27,2.8,160.3
Tottori,Tottori,2023-09-01,7.98,16.42,8.33,10.5,3.97,0.93,0.19,4.5,27.94,0.28,0.76,0.54,33,Good,5.5,66.3,0.064,0.82,2.75,159.3
Tottori,Tottori,2023-10-01,7.37,14.12,4.61,13.52,2.43,2.56,0.34,2.59,15.68,0.11,3.13,0.63,31,Good,7.2,70.8,0.067,0.92,2.78,160.2
Tottori,Tottori,2023-11-01,15.59,19.21,5.4,7.86,3.18,4.68,0.15,6.92,37.16,0.53,1.5,0.76,57,Moderate,10.6,66.4,0.062,0.72,2.78,160.2
Tottori,Tottori,2023-12-01,7.43,31.11,2.24,14.24,12.48,3.38,0.66,3.1,50.87,0.73,3.05,0.69,31,Good,13.0,66.2,0.067,0.54,2.8,160.2
Tottori,Tottori,2024-01-01,12.88,21.73,5.39,11.95,7.03,4.31,0.47,6.34,59.48,0.53,2.8,0.84,51,Moderate,4.1,57.1,0.042,0.74,2.78,160.5
Tottori,Tottori,2024-02-01,6.98,23.31,6.43,6.57,4.59,3.26,0.25,1.92,22.72,1.67,1.38,0.63,29,Good,9.6,45.0,0.036,1.22,2.74,159.8
Tottori,Tottori,2024-03-01,6.74,20.65,8.06,9.63,6.0,0.41,0.56,4.33,60.54,0.69,2.43,0.28,28,Good,8.6,53.9,0.055,0.66,2.78,159.3
Tottori,Tottori,2024-04-01,10.07,10.0,2.35,9.19,6.73,4.96,0.42,4.71,47.14,0.16,2.18,0.29,42,Good,11.6,71.8,0.047,0.97,2.72,159.5
Tottori,Tottori,2024-05-01,7.61,13.89,3.33,9.11,4.57,2.43,0.35,0.63,33.8,0.45,1.15,0.52,32,Good,8.9,70.4,0.043,1.22,2.84,160.1
Tottori,Tottori,2024-06-01,4.48,8.8,2.91,7.31,1.54,2.91,0.12,1.43,39.91,0.32,2.51,0.02,19,Good,4.0,69.8,0.042,0.59,2.74,159.1
Tottori,Tottori,2024-07-01,4.63,6.3,0.58,7.82,6.36,0.84,0.24,4.27,35.74,0.34,2.23,0.46,19,Good,5.0,78.8,0.042,0.73,2.75,159.1
Tottori,Tottori,2024-08-01,4.87,14.63,0.81,8.08,3.95,0.9,0.29,3.27,38.19,0.94,1.21,0.46,20,Good,8.8,69.1,0.034,0.32,2.73,160.1
Tottori,Tottori,2024-09-01,5.42,10.68,3.29,3.97,2.88,3.64,0.08,2.98,15.28,0.93,1.71,0.34,23,Good,5.1,84.0,0.068,0.67,2.73,159.4
Tottori,Tottori,2024-10-01,13.32,19.83,5.54,11.74,5.96,2.26,0.28,2.23,18.85,0.79,2.44,0.01,52,Moderate,8.9,62.7,0.049,1.08,2.76,160.0
Tottori,Tottori,2024-11-01,2.0,21.26,2.47,6.61,3.21,1.7,0.42,0.3,29.72,0.27,1.28,0.7,8,Good,7.3,68.4,0.052,1.06,2.76,159.8
Tottori,Tottori,2024-12-01,15.33,15.3,9.62,7.38,13.54,2.46,0.57,1.62,33.12,0.74,2.09,0.62,56,Moderate,11.8,68.9,0.061,0.69,2.79,159.7
Tottori,Tottori,2025-01-01,9.14,17.93,7.41,3.58,4.28,5.45,0.43,2.46,50.02,0.78,1.2,0.44,38,Good,6.9,64.6,0.057,0.64,2.75,159.5
Tottori,Tottori,2025-02-01,18.14,11.73,1.68,11.42,10.72,4.6,0.53,5.02,40.7,1.06,3.73,0.7,62,Moderate,6.8,53.8,0.048,0.69,2.73,159.7
Tottori,Tottori,2025-03-01,19.35,14.0,1.53,7.35,12.42,2.81,0.6,1.92,32.54,0.02,2.78,0.13,65,Moderate,13.3,52.8,0.049,0.89,2.78,159.7
Tottori,Tottori,2025-04-01,9.12,12.99,6.16,7.27,12.53,4.26,0.12,2.93,38.82,0.48,1.03,0.02,38,Good,8.8,57.8,0.055,1.22,2.78,159.3
